"","ID1","party_member","coal_id","event_factor","SRI_bi_z","index_5m_bi_z","gmdur_index_z","gm_yn_bi","kinship","period","party_size_fem_z","immdyad","ranksumbi_z"
"427","BL","ML","2011-11-08_6:33:00","0",0.239259680493114,0.112636401775216,-0.244844131845214,"N","0","A",0.134816131158751,"1",-0.398596143011064
"428","BL","OT","2011-11-08_6:33:00","0",0.661040026469671,0.500869358159039,-0.244844131845214,"N","0","A",0.134816131158751,"0",0.154769594476165
"429","BL","TG","2011-11-08_6:33:00","0",0.637266740797842,-0.561902201522295,-0.184202905845218,"Y","0","A",0.134816131158751,"0",-1.26304213229602
"430","BL","WA","2011-11-08_6:33:00","0",-0.0749954951528125,-0.821088326791518,-0.244844131845214,"N","0","A",0.134816131158751,"0",0.600856036295412
"431","OU","LN","2011-11-08_6:33:00","0",-0.172991618016264,-0.978983322645183,-0.244844131845214,"N","0","A",0.134816131158751,"1",-0.673799269916917
"432","OU","ML","2011-11-08_6:33:00","0",1.35424830897513,-0.799993043944672,-0.244844131845214,"N","0","A",0.134816131158751,"1",-1.28539265539323
"433","OU","OT","2011-11-08_6:33:00","0",3.06498690802812,3.40240962918326,4.72556004294074,"Y","1","A",0.134816131158751,"0",-0.732026917905999
"434","OU","TG","2011-11-08_6:33:00","0",2.7827830556707,1.22629595436087,-0.137965771531682,"Y","0","A",0.134816131158751,"0",-2.14983864467818
"435","OU","WA","2011-11-08_6:33:00","0",0.126702699950378,-0.978983322645183,-0.244844131845214,"N","0","A",0.134816131158751,"0",-0.285940476086752
"436","QT","LN","2011-11-08_6:33:00","0",0.220157285255436,0.374402356100515,-0.244844131845214,"N","0","A",0.134816131158751,"1",0.760020651197931
"437","QT","ML","2011-11-08_6:33:00","0",0.592792915686034,-0.423573789491588,-0.244844131845214,"N","0","A",0.134816131158751,"1",0.14842726572162
"438","QT","OT","2011-11-08_6:33:00","0",1.66069656651314,1.00570300294577,0.0536684048111125,"Y","0","A",0.134816131158751,"0",0.701793003208849
"439","QT","TG","2011-11-08_6:33:00","0",2.05465398573582,0.47270798251687,0.503486698853242,"Y","0","A",0.134816131158751,"0",-0.716018723563336
"440","QT","WA","2011-11-08_6:33:00","0",-0.118628826640293,-0.671965275151946,-0.244844131845214,"N","0","A",0.134816131158751,"0",1.1478794450281
"441","WL","LN","2011-11-08_6:33:00","0",0.150307895182444,-0.978983322645183,-0.244844131845214,"N","0","A",0.134816131158751,"1",-0.148674858562306
"442","WL","ML","2011-11-08_6:33:00","0",0.662848844616283,-0.105256072862057,-0.0924021566041176,"Y","0","A",0.134816131158751,"1",-0.760268244038617
"443","WL","OT","2011-11-08_6:33:00","0",1.76572870227653,0.915756627598795,-0.171381618062362,"Y","0","A",0.134816131158751,"0",-0.206902506551388
"444","WL","TG","2011-11-08_6:33:00","0",2.17395098526098,0.885002732919459,0.44223104159892,"Y","0","A",0.134816131158751,"0",-1.62471423332357
"445","WL","WA","2011-11-08_6:33:00","0",-0.206749529293861,-0.774304624316358,-0.244844131845214,"N","0","A",0.134816131158751,"0",0.23918393526786
"446","TG","LN","2011-11-08_8:03:00","0",0.0949866734278033,-0.305725472304683,-0.244844131845214,"N","0","A",-0.524741350549348,"1",-0.344185494947986
"447","TG","LR","2011-11-08_8:03:00","0",0.815037523669003,-0.532411617200474,-0.220495760799761,"Y","0","A",-0.524741350549348,"0",-1.994288034436
"448","TG","OT","2011-11-08_8:03:00","0",1.77581237354373,0.0447612473837245,-0.244844131845214,"N","0","A",-0.524741350549348,"0",-0.402413142937069
"449","TG","OU","2011-11-08_8:03:00","0",2.7827830556707,1.22629595436087,-0.137965771531682,"Y","0","A",-0.524741350549348,"0",-2.14983864467818
"450","TG","QT","2011-11-08_8:03:00","0",2.05465398573582,0.47270798251687,0.503486698853242,"Y","0","A",-0.524741350549348,"0",-0.716018723563336
"451","WL","LN","2011-11-08_8:03:00","0",0.150307895182444,-0.978983322645183,-0.244844131845214,"N","0","A",-0.524741350549348,"1",-0.148674858562306
"452","WL","LR","2011-11-08_8:03:00","0",0.879247032654091,-0.138723403190008,-0.160265579792588,"Y","0","A",-0.524741350549348,"0",-1.79877739805032
"453","WL","OT","2011-11-08_8:03:00","0",1.76572870227653,0.915756627598795,-0.171381618062362,"Y","0","A",-0.524741350549348,"0",-0.206902506551388
"454","WL","OU","2011-11-08_8:03:00","0",2.18292345735231,1.26182785138765,-0.227233255253434,"Y","0","A",-0.524741350549348,"0",-1.9543280082925
"455","WL","QT","2011-11-08_8:03:00","0",4.78935365470712,3.08732080978606,0.89379702614411,"Y","0","A",-0.524741350549348,"0",-0.520508087177655
"456","QT","WL","2011-11-12_11:53:00","0",4.78935365470712,3.08732080978606,0.89379702614411,"Y","0","A",-2.17363505481959,"0",-0.520508087177655
"457","WL","OT","2011-11-23_10:40:00","0",1.76572870227653,0.915756627598795,-0.171381618062362,"Y","0","A",-1.5140775731115,"0",-0.206902506551388
"458","WL","QT","2011-11-23_10:40:00","0",4.78935365470712,3.08732080978606,0.89379702614411,"Y","0","A",-1.5140775731115,"0",-0.520508087177655
"459","WL","TG","2011-11-23_10:40:00","0",2.17395098526098,0.885002732919459,0.44223104159892,"Y","0","A",-1.5140775731115,"0",-1.62471423332357
"460","WL","AL","2011-11-26_11:39:00","0",1.90862466942776,0.456425730569952,-0.244844131845214,"N","0","A",-0.854520091403397,"0",-1.26281636943645
"461","WL","LN","2011-11-26_11:39:00","0",0.150307895182444,-0.978983322645183,-0.244844131845214,"N","0","A",-0.854520091403397,"1",-0.148674858562306
"462","WL","OT","2011-11-26_11:39:00","0",1.76572870227653,0.915756627598795,-0.171381618062362,"Y","0","A",-0.854520091403397,"0",-0.206902506551388
"463","WL","QT","2011-11-26_11:39:00","0",4.78935365470712,3.08732080978606,0.89379702614411,"Y","0","A",-0.854520091403397,"0",-0.520508087177655
"464","WL","TG","2011-11-26_11:39:00","0",2.17395098526098,0.885002732919459,0.44223104159892,"Y","0","A",-0.854520091403397,"0",-1.62471423332357
"465","UM","AL","2011-12-14_12:38:00","0",0.474478291360104,-0.253809472910025,-0.244844131845214,"N","0","A",0.4645948720128,"0",-0.93636327450147
"466","UM","LN","2011-12-14_12:38:00","0",-0.0344662156384668,-0.698459218336641,-0.244844131845214,"N","0","A",0.4645948720128,"1",0.177778236372676
"467","UM","OT","2011-12-14_12:38:00","0",0.352184602061074,-0.372870274045631,-0.182637970980702,"Y","0","A",0.4645948720128,"0",0.119550588383594
"468","UM","OU","2011-12-14_12:38:00","0",0.532569433562757,-0.156015465468506,-0.244844131845214,"N","0","A",0.4645948720128,"0",-1.62787491335752
"469","UM","QT","2011-12-14_12:38:00","0",0.154760725391258,-0.574907956912148,-0.182637970980702,"Y","0","A",0.4645948720128,"0",-0.194054992242673
"470","UM","RD","2011-12-14_12:38:00","0",-0.00669183931158878,-0.588889803477305,-0.244844131845214,"N","0","A",0.4645948720128,"1",0.279143961411353
"471","UM","TG","2011-12-14_12:38:00","0",0.652830303479008,-0.5984822670634,-0.244844131845214,"N","0","A",0.4645948720128,"0",-1.29826113838859
"472","UM","WL","2011-12-14_12:38:00","0",0.141121731897262,-0.0243398736259044,-0.244844131845214,"N","0","A",0.4645948720128,"0",-1.10275050200291
"473","TG","AL","2011-12-24_13:59:00","0",1.74736408974629,-0.0978362054028941,-0.244844131845214,"N","0","A",0.4645948720128,"0",-1.45832700582213
"474","TG","BL","2011-12-24_13:59:00","0",0.637266740797842,-0.561902201522295,-0.184202905845218,"Y","0","A",0.4645948720128,"0",-1.26304213229602
"475","TG","OT","2011-12-24_13:59:00","0",1.77581237354373,0.0447612473837245,-0.244844131845214,"N","0","A",0.4645948720128,"0",-0.402413142937069
"476","TG","QT","2011-12-24_13:59:00","0",2.05465398573582,0.47270798251687,0.503486698853242,"Y","0","A",0.4645948720128,"0",-0.716018723563336
"477","TG","WL","2011-12-24_13:59:00","0",2.17395098526098,0.885002732919459,0.44223104159892,"Y","0","A",0.4645948720128,"0",-1.62471423332357
"478","TG","AL","2011-12-25_15:26:00","0",1.74736408974629,-0.0978362054028941,-0.244844131845214,"N","0","A",1.783709835429,"0",-1.45832700582213
"479","TG","BL","2011-12-25_15:26:00","0",0.637266740797842,-0.561902201522295,-0.184202905845218,"Y","0","A",1.783709835429,"0",-1.26304213229602
"480","TG","LN","2011-12-25_15:26:00","0",0.0949866734278033,-0.305725472304683,-0.244844131845214,"N","0","A",1.783709835429,"1",-0.344185494947986
"481","TG","LR","2011-12-25_15:26:00","0",0.815037523669003,-0.532411617200474,-0.220495760799761,"Y","0","A",1.783709835429,"0",-1.994288034436
"482","TG","ML","2011-12-25_15:26:00","0",1.04341111109896,-0.305414642272208,-0.244844131845214,"N","0","A",1.783709835429,"1",-0.955778880424297
"483","TG","MU","2011-12-25_15:26:00","0",-0.0588191756303056,-0.773352630370643,-0.244844131845214,"N","0","A",1.783709835429,"0",-0.609232890987785
"484","TG","OT","2011-12-25_15:26:00","0",1.77581237354373,0.0447612473837245,-0.244844131845214,"N","0","A",1.783709835429,"0",-0.402413142937069
"485","TG","OU","2011-12-25_15:26:00","0",2.7827830556707,1.22629595436087,-0.137965771531682,"Y","0","A",1.783709835429,"0",-2.14983864467818
"486","TG","QT","2011-12-25_15:26:00","0",2.05465398573582,0.47270798251687,0.503486698853242,"Y","0","A",1.783709835429,"0",-0.716018723563336
"487","TG","UM","2011-12-25_15:26:00","0",0.652830303479008,-0.5984822670634,-0.244844131845214,"N","0","A",1.783709835429,"0",-1.29826113838859
"488","TG","WL","2011-12-25_15:26:00","0",2.17395098526098,0.885002732919459,0.44223104159892,"Y","0","A",1.783709835429,"0",-1.62471423332357
"489","WL","AL","2012-01-08_17:59:00","0",0.533823900671873,0.332347998851355,-0.244844131845214,"N","0","B",0.134816131158751,"0",-1.36508694482065
"490","WL","MU","2012-01-08_17:59:00","0",-0.730769405446821,-0.487754446656003,-0.244844131845214,"N","0","B",0.134816131158751,"0",-0.601105428043345
"491","WL","OU","2012-01-08_17:59:00","0",0.922441567482152,0.787004785249801,-0.244844131845214,"N","0","B",0.134816131158751,"0",-2.03469958629863
"492","WL","PO","2012-01-08_17:59:00","0",0.417445860831909,-0.242140008661414,-0.244844131845214,"N","0","B",0.134816131158751,"1",-0.27717184662114
"493","WL","QT","2012-01-08_17:59:00","0",3.16874737243221,2.9268402589981,0.378620623285571,"Y","0","B",0.134816131158751,"0",-0.891887991166621
"494","WL","RD","2012-01-08_17:59:00","0",-0.0866174799104625,0.973035957836878,-0.244844131845214,"N","0","B",0.134816131158751,"0",0.1033154051434
"495","WL","UM","2012-01-08_17:59:00","0",-0.395358330961383,-0.242140008661414,-0.244844131845214,"N","0","B",0.134816131158751,"0",-1.09552609049674
"496","WL","WA","2012-01-08_17:59:00","0",-0.487632956731794,0.794898729537965,-0.185325891511885,"Y","0","B",0.134816131158751,"0",0.125501849222452
"497","RD","AL","2012-02-02_16:17:00","0",-0.230060546069858,-0.286224651378391,-0.244844131845214,"N","0","B",0.794373612866849,"0",0.328175213272889
"498","RD","LN","2012-02-02_16:17:00","0",0.348303071034391,1.67924888603044,1.95205699235717,"Y","0","B",0.794373612866849,"0",1.52601311281326
"499","RD","ML","2012-02-02_16:17:00","0",-0.136052309483193,0.115338430796058,0.264302003283464,"Y","0","B",0.794373612866849,"0",0.88151998207347
"500","RD","MU","2012-02-02_16:17:00","0",-0.477364881342274,-0.434517819701511,-0.244844131845214,"N","0","B",0.794373612866849,"0",1.09215673005019
"501","RD","OT","2012-02-02_16:17:00","0",-0.317215262989446,-0.629215926766811,0.365406180433225,"Y","0","B",0.794373612866849,"0",1.29354336916877
"502","RD","OU","2012-02-02_16:17:00","0",-0.397744846598899,-0.259275899684292,-0.244844131845214,"N","0","B",0.794373612866849,"0",-0.341437428205089
"503","RD","QT","2012-02-02_16:17:00","0",-0.153244777078211,0.170492247169497,0.835054820762712,"Y","0","B",0.794373612866849,"0",0.801374166926915
"504","RD","TG","2012-02-02_16:17:00","0",-0.287699026788138,0.105200300110227,-0.244844131845214,"N","0","B",0.794373612866849,"0",-0.175504810614855
"505","RD","UM","2012-02-02_16:17:00","0",-0.856616145036457,0.194749389895334,-0.244844131845214,"N","0","B",0.794373612866849,"0",0.597736067596796
"506","RD","WL","2012-02-02_16:17:00","0",-0.0866174799104625,0.973035957836878,-0.244844131845214,"N","0","B",0.794373612866849,"0",0.1033154051434
"507","WA","AL","2012-02-07_14:55:00","0",-0.140914175615931,-0.128779498817757,-0.244844131845214,"N","0","B",0.4645948720128,"0",0.350361657351941
"508","WA","ML","2012-02-07_14:55:00","0",1.24993085728179,2.36216854643102,0.770098492786296,"Y","0","B",0.4645948720128,"0",0.903706426152523
"509","WA","MU","2012-02-07_14:55:00","0",0.600324033535322,0.184453488908137,-0.244844131845214,"N","0","B",0.4645948720128,"0",1.11434317412924
"510","WA","OT","2012-02-07_14:55:00","0",-0.252439646518169,-0.452666669799634,-0.244844131845214,"N","0","B",0.4645948720128,"0",1.31572981324783
"511","WA","OU","2012-02-07_14:55:00","0",-0.171293130749608,1.03058935185601,-0.244844131845214,"N","0","B",0.4645948720128,"0",-0.319250984126036
"512","WA","PO","2012-02-07_14:55:00","0",0.36842265003474,1.18242373170721,-0.244844131845214,"N","0","B",0.4645948720128,"1",1.43827675555145
"513","WA","QT","2012-02-07_14:55:00","0",-0.676464165652073,-0.484088559521756,-0.244844131845214,"N","0","B",0.4645948720128,"0",0.823560611005967
"514","WA","TG","2012-02-07_14:55:00","0",-0.461585487614657,-0.690025160298607,-0.244844131845214,"N","0","B",0.4645948720128,"0",-0.153318366535803
"515","WA","WL","2012-02-07_14:55:00","0",-0.487632956731794,0.794898729537965,-0.185325891511885,"Y","0","B",0.4645948720128,"0",0.125501849222452
"516","WL","AL","2012-02-07_15:03:00","0",0.533823900671873,0.332347998851355,-0.244844131845214,"N","0","B",0.4645948720128,"0",-1.36508694482065
"517","WL","ML","2012-02-07_15:03:00","0",0.062586714731577,0.295097335540009,-0.244844131845214,"N","0","B",0.4645948720128,"0",-0.811742176020066
"518","WL","MU","2012-02-07_15:03:00","0",-0.730769405446821,-0.487754446656003,-0.244844131845214,"N","0","B",0.4645948720128,"0",-0.601105428043345
"519","WL","OT","2012-02-07_15:03:00","0",0.978063902439013,0.492570618451201,-0.244844131845214,"N","0","B",0.4645948720128,"0",-0.399718788924762
"520","WL","PO","2012-02-07_15:03:00","0",0.417445860831909,-0.242140008661414,-0.244844131845214,"N","0","B",0.4645948720128,"1",-0.27717184662114
"521","WL","QT","2012-02-07_15:03:00","0",3.16874737243221,2.9268402589981,0.378620623285571,"Y","0","B",0.4645948720128,"0",-0.891887991166621
"522","WL","TG","2012-02-07_15:03:00","0",0.606398801571055,1.16716225206482,0.472841834115902,"Y","0","B",0.4645948720128,"0",-1.86876696870839
"523","WL","UM","2012-02-07_15:03:00","0",-0.395358330961383,-0.242140008661414,-0.244844131845214,"N","0","B",0.4645948720128,"0",-1.09552609049674
"524","WL","WA","2012-02-07_15:03:00","0",-0.487632956731794,0.794898729537965,-0.185325891511885,"Y","0","B",0.4645948720128,"0",0.125501849222452
"525","WL","QT","2012-05-13_9:33:00","0",3.16874737243221,2.9268402589981,0.378620623285571,"Y","0","B",-2.17363505481959,"0",-0.891887991166621
"526","LR","OT","2012-12-12_11:46:00","0",-0.336213089201371,0.456425730569952,-0.0778838732478227,"Y","0","B",-0.854520091403397,"0",-0.515983577410088
"527","LR","OU","2012-12-12_11:46:00","0",-0.421005320934696,1.51328082759404,-0.244844131845214,"N","0","B",-0.854520091403397,"0",-2.15096437478395
"528","LR","QT","2012-12-12_11:46:00","0",-0.267460569645456,3.3906688881888,1.10054492871283,"Y","0","B",-0.854520091403397,"0",-1.00815277965195
"529","LR","TG","2012-12-12_11:46:00","0",-0.285819940531944,2.91951225978301,0.623474511366734,"Y","0","B",-0.854520091403397,"0",-1.98503175719372
"530","LR","WL","2012-12-12_11:46:00","0",-0.293842605837456,0.136120802374764,-0.244844131845214,"N","0","B",-0.854520091403397,"0",-1.70621154143546
"531","RD","OT","2013-05-15_7:46:00","0",-0.317215262989446,-0.629215926766811,0.365406180433225,"Y","0","B",-0.854520091403397,"0",1.29354336916877
"532","RD","OU","2013-05-15_7:46:00","0",-0.397744846598899,-0.259275899684292,-0.244844131845214,"N","0","B",-0.854520091403397,"0",-0.341437428205089
"533","RD","QT","2013-05-15_7:46:00","0",-0.153244777078211,0.170492247169497,0.835054820762712,"Y","0","B",-0.854520091403397,"0",0.801374166926915
"534","RD","WL","2013-05-15_7:46:00","0",-0.0866174799104625,0.973035957836878,-0.244844131845214,"N","0","B",-0.854520091403397,"0",0.1033154051434
"535","RD","LN","2013-05-15_7:46:00","0",0.348303071034391,1.67924888603044,1.95205699235717,"Y","0","B",-0.854520091403397,"0",1.52601311281326
"536","WL","AL","2013-05-17_18:12:00","0",0.533823900671873,0.332347998851355,-0.244844131845214,"N","0","B",0.794373612866849,"0",-1.36508694482065
"537","WL","BL","2013-05-17_18:12:00","0",0.630944922985655,0.295097335540009,-0.244844131845214,"N","0","B",0.794373612866849,"0",-1.32038589862623
"538","WL","LN","2013-05-17_18:12:00","0",0.885818968450439,-0.071277790926047,-0.244844131845214,"N","0","B",0.794373612866849,"0",-0.167249045280279
"539","WL","LR","2013-05-17_18:12:00","0",-0.293842605837456,0.136120802374764,-0.244844131845214,"N","0","B",0.794373612866849,"0",-1.70621154143546
"540","WL","ML","2013-05-17_18:12:00","0",0.062586714731577,0.295097335540009,-0.244844131845214,"N","0","B",0.794373612866849,"0",-0.811742176020066
"541","WL","OT","2013-05-17_18:12:00","0",0.978063902439013,0.492570618451201,-0.244844131845214,"N","0","B",0.794373612866849,"0",-0.399718788924762
"542","WL","OU","2013-05-17_18:12:00","0",0.922441567482152,0.787004785249801,-0.244844131845214,"N","0","B",0.794373612866849,"0",-2.03469958629863
"543","WL","PO","2013-05-17_18:12:00","0",0.417445860831909,-0.242140008661414,-0.244844131845214,"N","0","B",0.794373612866849,"1",-0.27717184662114
"544","WL","RD","2013-05-17_18:12:00","0",-0.0866174799104625,0.973035957836878,-0.244844131845214,"N","0","B",0.794373612866849,"0",0.1033154051434
"545","WL","WA","2013-05-17_18:12:00","0",-0.487632956731794,0.794898729537965,-0.185325891511885,"Y","0","B",0.794373612866849,"0",0.125501849222452
"546","TG","BL","2013-06-21_10:39:00","0",0.00577068907544365,0.943216626877693,0.453848254676478,"Y","0","B",0.134816131158751,"0",-1.59920611438449
"547","TG","LN","2013-06-21_10:39:00","0",0.646667136150037,0.518911709888557,-0.244844131845214,"N","0","B",0.134816131158751,"0",-0.446069261038534
"548","TG","OT","2013-06-21_10:39:00","0",0.863257449651807,0.157860647501204,-0.0244565904966575,"Y","0","B",0.134816131158751,"0",-0.678539004683017
"549","TG","OU","2013-06-21_10:39:00","0",0.757553814389587,-0.116719870110985,-0.210652802292025,"Y","0","B",0.134816131158751,"0",-2.31351980205688
"550","TG","PO","2013-06-21_10:39:00","0",0.571738270378591,-0.283362012240925,-0.244844131845214,"N","0","B",0.134816131158751,"1",-0.555992062379394
"551","TG","QT","2013-06-21_10:39:00","0",0.432955256179941,0.997913373408832,-0.0880643768208343,"Y","0","B",0.134816131158751,"0",-1.17070820692488
"552","TG","WA","2013-06-21_10:39:00","0",-0.461585487614657,-0.690025160298607,-0.244844131845214,"N","0","B",0.134816131158751,"0",-0.153318366535803
"553","TG","WL","2013-06-21_10:39:00","0",0.606398801571055,1.16716225206482,0.472841834115902,"Y","0","B",0.134816131158751,"0",-1.86876696870839
"554","WL","MU","2013-06-29_11:44:00","0",-0.730769405446821,-0.487754446656003,-0.244844131845214,"N","0","B",-2.17363505481959,"0",-0.601105428043345
"555","OT","AL","2013-08-27_6:48:00","0",0.751369454768074,-0.277227785517784,-0.244844131845214,"N","0","B",0.4645948720128,"0",-0.174858980795272
"556","OT","BL","2013-08-27_6:48:00","0",0.777850947341121,-0.595654430977326,-0.244844131845214,"N","0","B",0.4645948720128,"0",-0.130157934600856
"557","OT","ML","2013-08-27_6:48:00","0",0.0566279313904674,-0.508657803081075,0.165451822793056,"Y","0","B",0.4645948720128,"0",0.378485788005309
"558","OT","MU","2013-08-27_6:48:00","0",-0.650401511296628,-0.978983322645183,-0.244844131845214,"N","0","B",0.4645948720128,"0",0.589122535982029
"559","OT","OU","2013-08-27_6:48:00","0",5.1590397647997,3.07784151400409,3.65576490963634,"Y","1","B",0.4645948720128,"0",-0.84447162227325
"560","OT","QT","2013-08-27_6:48:00","0",0.84093527456406,-0.317478103108632,-0.244844131845214,"N","0","B",0.4645948720128,"0",0.298339972858754
"561","OT","TG","2013-08-27_6:48:00","0",0.863257449651807,0.157860647501204,-0.0244565904966575,"Y","0","B",0.4645948720128,"0",-0.678539004683017
"562","OT","WA","2013-08-27_6:48:00","0",-0.252439646518169,-0.452666669799634,-0.244844131845214,"N","0","B",0.4645948720128,"0",1.31572981324783
"563","OT","WL","2013-08-27_6:48:00","0",0.978063902439013,0.492570618451201,-0.244844131845214,"N","0","B",0.4645948720128,"0",-0.399718788924762
"564","WL","LN","2013-10-14_7:35:00","0",0.885818968450439,-0.071277790926047,-0.244844131845214,"N","0","B",0.794373612866849,"0",-0.167249045280279
"565","WL","ML","2013-10-14_7:35:00","0",0.062586714731577,0.295097335540009,-0.244844131845214,"N","0","B",0.794373612866849,"0",-0.811742176020066
"566","WL","NP","2013-10-14_7:35:00","0",0.963182309395055,-0.011876473041486,-0.244844131845214,"N","0","B",0.794373612866849,"0",0.225146142394467
"567","WL","OT","2013-10-14_7:35:00","0",0.978063902439013,0.492570618451201,-0.244844131845214,"N","0","B",0.794373612866849,"0",-0.399718788924762
"568","WL","OU","2013-10-14_7:35:00","0",0.922441567482152,0.787004785249801,-0.244844131845214,"N","0","B",0.794373612866849,"0",-2.03469958629863
"569","WL","WA","2013-10-14_7:35:00","0",-0.487632956731794,0.794898729537965,-0.185325891511885,"Y","0","B",0.794373612866849,"0",0.125501849222452
"570","WL","AL","2013-10-14_7:35:00","0",0.533823900671873,0.332347998851355,-0.244844131845214,"N","0","B",0.794373612866849,"0",-1.36508694482065
"571","WL","MU","2013-10-14_7:35:00","0",-0.730769405446821,-0.487754446656003,-0.244844131845214,"N","0","B",0.794373612866849,"0",-0.601105428043345
"572","WL","PO","2013-10-14_7:35:00","0",0.417445860831909,-0.242140008661414,-0.244844131845214,"N","0","B",0.794373612866849,"1",-0.27717184662114
"573","WL","RD","2013-10-14_7:35:00","0",-0.0866174799104625,0.973035957836878,-0.244844131845214,"N","0","B",0.794373612866849,"0",0.1033154051434
"574","TG","AL","2013-11-20_9:26:00","0",0.327139258905219,0.690710886382077,-0.213179255214674,"Y","0","B",1.1241523537209,"0",-1.6439071605789
"575","TG","BL","2013-11-20_9:26:00","0",0.00577068907544365,0.943216626877693,0.453848254676478,"Y","0","B",1.1241523537209,"0",-1.59920611438449
"576","TG","LN","2013-11-20_9:26:00","0",0.646667136150037,0.518911709888557,-0.244844131845214,"N","0","B",1.1241523537209,"0",-0.446069261038534
"577","TG","NP","2013-11-20_9:26:00","0",0.426810563155168,0.569795617575478,-0.244844131845214,"N","0","B",1.1241523537209,"0",-0.00513197436464855
"578","TG","OT","2013-11-20_9:26:00","0",0.863257449651807,0.157860647501204,-0.0244565904966575,"Y","0","B",1.1241523537209,"0",-0.678539004683017
"579","TG","OU","2013-11-20_9:26:00","0",0.757553814389587,-0.116719870110985,-0.210652802292025,"Y","0","B",1.1241523537209,"0",-2.31351980205688
"580","TG","PO","2013-11-20_9:26:00","0",0.571738270378591,-0.283362012240925,-0.244844131845214,"N","0","B",1.1241523537209,"1",-0.555992062379394
"581","TG","QT","2013-11-20_9:26:00","0",0.432955256179941,0.997913373408832,-0.0880643768208343,"Y","0","B",1.1241523537209,"0",-1.17070820692488
"582","TG","UM","2013-11-20_9:26:00","0",-0.548813714814325,1.00482559961881,-0.244844131845214,"N","0","B",1.1241523537209,"0",-1.374346306255
"583","TG","WA","2013-11-20_9:26:00","0",-0.461585487614657,-0.690025160298607,-0.244844131845214,"N","0","B",1.1241523537209,"0",-0.153318366535803
"584","TG","WL","2013-11-20_9:26:00","0",0.606398801571055,1.16716225206482,0.472841834115902,"Y","0","B",1.1241523537209,"0",-1.86876696870839
"585","MU","LN","2013-11-29_8:54:00","0",-0.470755016942731,0.00660327567705594,-0.244844131845214,"N","0","B",-0.194962609695299,"0",0.821592279626512
"586","MU","ML","2013-11-29_8:54:00","0",0.0718485176487889,-0.459731322857963,-0.244844131845214,"N","0","B",-0.194962609695299,"0",0.177099148886725
"587","MU","NP","2013-11-29_8:54:00","0",0.0422247108433068,-0.604317230789029,-0.244844131845214,"N","0","B",-0.194962609695299,"0",1.21398746730126
"588","MU","OT","2013-11-29_8:54:00","0",-0.650401511296628,-0.978983322645183,-0.244844131845214,"N","0","B",-0.194962609695299,"0",0.589122535982029
"589","MU","UM","2013-11-29_8:54:00","0",-0.0388730333290405,0.288704099262377,-0.106608218812965,"Y","0","B",-0.194962609695299,"0",-0.10668476558995
"590","MU","WA","2013-11-29_8:54:00","0",0.600324033535322,0.184453488908137,-0.244844131845214,"N","0","B",-0.194962609695299,"0",1.11434317412924
"591","MU","WL","2013-11-29_8:54:00","0",-0.730769405446821,-0.487754446656003,-0.244844131845214,"N","0","B",-0.194962609695299,"0",-0.601105428043345
"592","TG","AL","2013-12-17_13:07:00","0",0.327139258905219,0.690710886382077,-0.213179255214674,"Y","0","B",1.783709835429,"0",-1.6439071605789
"593","TG","ML","2013-12-17_13:07:00","0",0.162094470059663,0.637069898624702,-0.244844131845214,"N","0","B",1.783709835429,"0",-1.09056239177832
"594","TG","MU","2013-12-17_13:07:00","0",-0.507127851505128,-0.319123638480614,0.0429754184234232,"Y","0","B",1.783709835429,"0",-0.8799256438016
"595","TG","RD","2013-12-17_13:07:00","0",-0.287699026788138,0.105200300110227,-0.244844131845214,"N","0","B",1.783709835429,"0",-0.175504810614855
"596","TG","UM","2013-12-17_13:07:00","0",-0.548813714814325,1.00482559961881,-0.244844131845214,"N","0","B",1.783709835429,"0",-1.374346306255
"597","TG","WA","2013-12-17_13:07:00","0",-0.461585487614657,-0.690025160298607,-0.244844131845214,"N","0","B",1.783709835429,"0",-0.153318366535803
"598","TG","BL","2013-12-17_13:07:00","0",0.00577068907544365,0.943216626877693,0.453848254676478,"Y","0","B",1.783709835429,"0",-1.59920611438449
"599","TG","NP","2013-12-17_13:07:00","0",0.426810563155168,0.569795617575478,-0.244844131845214,"N","0","B",1.783709835429,"0",-0.00513197436464855
"600","TG","OT","2013-12-17_13:07:00","0",0.863257449651807,0.157860647501204,-0.0244565904966575,"Y","0","B",1.783709835429,"0",-0.678539004683017
"601","TG","OU","2013-12-17_13:07:00","0",0.757553814389587,-0.116719870110985,-0.210652802292025,"Y","0","B",1.783709835429,"0",-2.31351980205688
"602","TG","QT","2013-12-17_13:07:00","0",0.432955256179941,0.997913373408832,-0.0880643768208343,"Y","0","B",1.783709835429,"0",-1.17070820692488
"603","TG","WL","2013-12-17_13:07:00","0",0.606398801571055,1.16716225206482,0.472841834115902,"Y","0","B",1.783709835429,"0",-1.86876696870839
"604","TG","BL","2014-01-23_14:14:00","0",0.592490689251278,-0.470084343203155,-0.161604233134428,"Y","0","C",0.794373612866849,"0",-1.82022486970925
"605","TG","ML","2014-01-23_14:14:00","0",1.30130403133773,0.990060155059343,0.451969418006839,"Y","0","C",0.794373612866849,"0",-1.27749095530836
"606","TG","NP","2014-01-23_14:14:00","0",1.03914498506832,0.586547797716933,-0.135586852139839,"Y","0","C",0.794373612866849,"0",-0.0967511997689681
